file,speaker,label,numeric_label,length (sec)
8886.wav,Bill Clinton,spoof,1,2.222
8887.wav,Bernie Sanders,bona-fide,0,2.124
8888.wav,Christopher Hitchens,bona-fide,0,1.149
8889.wav,Christopher Hitchens,bona-fide,0,1.406
8890.wav,Queen Elizabeth II,spoof,1,3.8990625
8891.wav,Gilbert Gottfried,bona-fide,0,3.002
8892.wav,Alec Guinness,spoof,1,6.666
8893.wav,Christopher Hitchens,bona-fide,0,3.8460625
8894.wav,Bernie Sanders,spoof,1,3.358
8895.wav,Donald Trump,bona-fide,0,5.642
8896.wav,Orson Welles,spoof,1,4.828
8897.wav,Alan Watts,bona-fide,0,2.1580625
8898.wav,JFK,bona-fide,0,2.5270625
8899.wav,Alec Guinness,bona-fide,0,3.0540625
8900.wav,Dwight Eisenhower,bona-fide,0,1.531
8901.wav,Milton Friedman,spoof,1,9.7120625
8902.wav,Louis Farrakhan,spoof,1,2.061
8903.wav,Bill Clinton,spoof,1,16.265
8904.wav,Ayn Rand,bona-fide,0,4.4390625
8905.wav,Alec Guinness,bona-fide,0,2.9050625
8906.wav,Christopher Hitchens,spoof,1,9.035
8907.wav,Donald Trump,bona-fide,0,2.123
8908.wav,Alec Guinness,bona-fide,0,3.9180625
8909.wav,George Carlin,bona-fide,0,8.4960625
8910.wav,Bernie Sanders,bona-fide,0,1.2840625
8911.wav,Ronald Reagan,spoof,1,3.9880625
8912.wav,Alec Guinness,spoof,1,10.235
8913.wav,Bernie Sanders,bona-fide,0,6.866
8914.wav,Ayn Rand,bona-fide,0,2.526
8915.wav,Winston Churchill,spoof,1,3.4190625
8916.wav,Ronald Reagan,bona-fide,0,3.528
8917.wav,Bernie Sanders,spoof,1,3.105
8918.wav,Queen Elizabeth II,spoof,1,5.002
8919.wav,The Notorious B.I.G.,spoof,1,1.1740625
8920.wav,Barack Obama,bona-fide,0,2.802
8921.wav,Richard Nixon,bona-fide,0,1.5560625
8922.wav,Barack Obama,bona-fide,0,7.843
8923.wav,Barack Obama,bona-fide,0,2.0050625
8924.wav,JFK,spoof,1,2.8390625
8925.wav,Alec Guinness,spoof,1,5.843
8926.wav,Ayn Rand,bona-fide,0,5.7920625
8927.wav,Bill Clinton,bona-fide,0,4.3120625
8928.wav,Ayn Rand,spoof,1,7.728
8929.wav,Barack Obama,bona-fide,0,4.545
8930.wav,Christopher Hitchens,bona-fide,0,5.715
8931.wav,Christopher Hitchens,bona-fide,0,1.4890625
8932.wav,John Cleese,bona-fide,0,5.4110625
8933.wav,Ayn Rand,bona-fide,0,3.324
8934.wav,Bill Burr,bona-fide,0,1.784
8935.wav,Alec Guinness,spoof,1,4.3090625
8936.wav,Mark Zuckerberg,bona-fide,0,3.524
8937.wav,Alec Guinness,spoof,1,4.102
8938.wav,Christopher Hitchens,bona-fide,0,3.2950625
8939.wav,Ayn Rand,spoof,1,6.2320625
8940.wav,Ayn Rand,bona-fide,0,2.9100625
8941.wav,Ayn Rand,spoof,1,3.3260625
8942.wav,Alexandria Ocasio-Cortez,bona-fide,0,1.0480625
8943.wav,Bernie Sanders,spoof,1,10.125
8944.wav,Alexandria Ocasio-Cortez,bona-fide,0,4.938
8945.wav,Ayn Rand,bona-fide,0,8.396
8946.wav,Ronald Reagan,bona-fide,0,2.9370625
8947.wav,Queen Elizabeth II,spoof,1,4.146
8948.wav,Barack Obama,bona-fide,0,4.8700625
8949.wav,Alec Guinness,spoof,1,10.888
8950.wav,Donald Trump,bona-fide,0,1.185
8951.wav,Donald Trump,bona-fide,0,7.1690625
8952.wav,Barack Obama,bona-fide,0,0.913
8953.wav,Donald Trump,bona-fide,0,3.027
8954.wav,Ayn Rand,bona-fide,0,1.29
8955.wav,Ayn Rand,bona-fide,0,5.701
8956.wav,Donald Trump,bona-fide,0,2.011
8957.wav,JFK,bona-fide,0,1.767
8958.wav,Queen Elizabeth II,bona-fide,0,2.669
8959.wav,Christopher Hitchens,bona-fide,0,10.1290625
8960.wav,Bernie Sanders,spoof,1,8.286
8961.wav,Barack Obama,bona-fide,0,2.2110625
8962.wav,Winston Churchill,spoof,1,3.0100625
8963.wav,Bill Burr,bona-fide,0,5.8840625
8964.wav,Barack Obama,bona-fide,0,2.2870625
8965.wav,FDR,bona-fide,0,3.809
8966.wav,Alec Guinness,spoof,1,4.263
8967.wav,The Notorious B.I.G.,spoof,1,0.725
8968.wav,Bernie Sanders,bona-fide,0,3.1330625
8969.wav,FDR,spoof,1,7.54
8970.wav,Lyndon Johnson,spoof,1,8.144
8971.wav,FDR,bona-fide,0,4.364
8972.wav,Ronald Reagan,bona-fide,0,2.1190625
8973.wav,Ayn Rand,bona-fide,0,1.28
8974.wav,Martin Luther King,spoof,1,6.48
8975.wav,The Notorious B.I.G.,spoof,1,0.7550625
8976.wav,Donald Trump,bona-fide,0,3.771
8977.wav,Louis Farrakhan,bona-fide,0,3.7900625
8978.wav,Bernie Sanders,bona-fide,0,1.104
8979.wav,Ronald Reagan,bona-fide,0,4.608
8980.wav,Bernie Sanders,bona-fide,0,1.264
8981.wav,Bernie Sanders,bona-fide,0,3.714
8982.wav,Alec Guinness,bona-fide,0,3.5670625
8983.wav,Ayn Rand,bona-fide,0,3.787
8984.wav,Donald Trump,bona-fide,0,1.5360625
8985.wav,Winston Churchill,bona-fide,0,1.0700625
8986.wav,Martin Luther King,spoof,1,1.6270625
8987.wav,Bernie Sanders,bona-fide,0,1.9530625
8988.wav,Donald Trump,bona-fide,0,2.0660625
8989.wav,Dwight Eisenhower,spoof,1,2.3970625
8990.wav,Barack Obama,bona-fide,0,2.0930625
8991.wav,Christopher Hitchens,spoof,1,8.5100625
8992.wav,Jeff Goldblum,bona-fide,0,3.071
8993.wav,Milton Friedman,spoof,1,1.8150625
8994.wav,Barack Obama,bona-fide,0,6.1910625
8995.wav,Milton Friedman,bona-fide,0,23.7550625
8996.wav,Ronald Reagan,spoof,1,16.113
8997.wav,Alec Guinness,bona-fide,0,7.6940625
8998.wav,Mark Zuckerberg,bona-fide,0,9.1550625
8999.wav,Alan Watts,bona-fide,0,5.043
9000.wav,Alec Guinness,spoof,1,10.878
9001.wav,Alec Guinness,bona-fide,0,4.048
9002.wav,Robert Kardashian,bona-fide,0,4.2780625
9003.wav,Orson Welles,spoof,1,8.829
9004.wav,Alec Guinness,spoof,1,5.2550625
9005.wav,Bill Clinton,bona-fide,0,1.4170625
9006.wav,Barack Obama,bona-fide,0,2.113
9007.wav,Bill Clinton,spoof,1,19.258
9008.wav,Bill Burr,bona-fide,0,6.5580625
9009.wav,Martin Luther King,bona-fide,0,9.812
9010.wav,Dwight Eisenhower,bona-fide,0,6.386
9011.wav,Martin Luther King,spoof,1,11.801
9012.wav,Alec Guinness,spoof,1,4.7060625
9013.wav,Bernie Sanders,spoof,1,7.8320625
9014.wav,Ayn Rand,bona-fide,0,3.583
9015.wav,Arnold Schwarzenegger,bona-fide,0,1.7770625
9016.wav,Louis C.K.,spoof,1,3.571
9017.wav,Alec Guinness,spoof,1,9.901
9018.wav,Nelson Mandela,spoof,1,20.0980625
9019.wav,Christopher Hitchens,bona-fide,0,8.966
9020.wav,Ayn Rand,spoof,1,2.8310625
9021.wav,Donald Trump,bona-fide,0,1.309
9022.wav,Barack Obama,bona-fide,0,1.43
9023.wav,Bill Clinton,bona-fide,0,4.3760625
9024.wav,Alan Watts,spoof,1,1.3950625
9025.wav,Bill Clinton,spoof,1,5.1120625
9026.wav,Ayn Rand,bona-fide,0,7.021
9027.wav,Queen Elizabeth II,bona-fide,0,4.7950625
9028.wav,Donald Trump,bona-fide,0,2.388
9029.wav,Donald Trump,bona-fide,0,3.8540625
9030.wav,Barack Obama,bona-fide,0,3.2150625
9031.wav,George W. Bush,spoof,1,7.542
9032.wav,Donald Trump,bona-fide,0,3.1230625
9033.wav,Barack Obama,bona-fide,0,8.3070625
9034.wav,The Notorious B.I.G.,spoof,1,4.3230625
9035.wav,Donald Trump,bona-fide,0,1.8880625
9036.wav,Ronald Reagan,spoof,1,11.1330625
9037.wav,Bernie Sanders,bona-fide,0,1.47
9038.wav,Boris Johnson,bona-fide,0,2.6360625
9039.wav,Bill Clinton,bona-fide,0,3.2390625
9040.wav,Ronald Reagan,spoof,1,2.6990625
9041.wav,Donald Trump,bona-fide,0,3.396
9042.wav,Alec Guinness,bona-fide,0,0.788
9043.wav,Alec Guinness,bona-fide,0,3.5280625
9044.wav,Bill Clinton,bona-fide,0,2.866
9045.wav,Barack Obama,bona-fide,0,7.334
9046.wav,Queen Elizabeth II,bona-fide,0,5.0560625
9047.wav,Barack Obama,bona-fide,0,2.661
9048.wav,Ronald Reagan,bona-fide,0,4.444
9049.wav,Bernie Sanders,spoof,1,2.5670625
9050.wav,Bill Burr,spoof,1,8.644
9051.wav,Bob Ross,spoof,1,23.846
9052.wav,The Notorious B.I.G.,spoof,1,1.92
9053.wav,Ronald Reagan,spoof,1,10.0350625
9054.wav,Donald Trump,bona-fide,0,4.209
9055.wav,Bernie Sanders,bona-fide,0,10.2150625
9056.wav,Barack Obama,bona-fide,0,2.7710625
9057.wav,Barack Obama,bona-fide,0,5.3250625
9058.wav,Martin Luther King,spoof,1,3.612
9059.wav,Frank Sinatra,spoof,1,2.64
9060.wav,Donald Trump,bona-fide,0,1.255
9061.wav,Ayn Rand,spoof,1,3.1780625
9062.wav,Bernie Sanders,bona-fide,0,6.5910625
9063.wav,Donald Trump,bona-fide,0,2.9950625
9064.wav,Bill Clinton,bona-fide,0,3.113
9065.wav,Barack Obama,bona-fide,0,1.706
9066.wav,Arnold Schwarzenegger,bona-fide,0,1.4850625
9067.wav,Bernie Sanders,bona-fide,0,2.3970625
9068.wav,Bill Clinton,bona-fide,0,1.8570625
9069.wav,Barack Obama,bona-fide,0,1.8650625
9070.wav,Ronald Reagan,spoof,1,10.645
9071.wav,Alec Guinness,spoof,1,7.1510625
9072.wav,Louis Farrakhan,bona-fide,0,1.567
9073.wav,Kamala Harris,bona-fide,0,3.0910625
9074.wav,Bill Clinton,bona-fide,0,2.989
9075.wav,Ayn Rand,bona-fide,0,5.6170625
9076.wav,Barack Obama,bona-fide,0,0.7090625
9077.wav,Donald Trump,spoof,1,11.543
9078.wav,Mr. Rogers,bona-fide,0,1.72
9079.wav,Harry Truman,spoof,1,8.025
9080.wav,Barack Obama,bona-fide,0,2.683
9081.wav,Christopher Hitchens,bona-fide,0,6.0530625
9082.wav,Bill Clinton,spoof,1,2.0920625
9083.wav,Lyndon Johnson,bona-fide,0,10.6150625
9084.wav,Gilbert Gottfried,spoof,1,4.9270625
9085.wav,Ronald Reagan,spoof,1,3.032
9086.wav,Bernie Sanders,spoof,1,3.5460625
9087.wav,Barack Obama,bona-fide,0,1.56
9088.wav,Bernie Sanders,spoof,1,13.373
9089.wav,Dwight Eisenhower,bona-fide,0,1.554
9090.wav,Adam Driver,spoof,1,4.992
9091.wav,Bernie Sanders,bona-fide,0,2.452
9092.wav,Bill Clinton,bona-fide,0,2.566
9093.wav,Bernie Sanders,bona-fide,0,5.1760625
9094.wav,Donald Trump,bona-fide,0,3.04
9095.wav,Alec Guinness,bona-fide,0,2.721
9096.wav,Bernie Sanders,spoof,1,3.021
9097.wav,Winston Churchill,bona-fide,0,1.0650625
9098.wav,Bill Clinton,bona-fide,0,1.141
9099.wav,Donald Trump,bona-fide,0,3.2960625
9100.wav,Nick Offerman,bona-fide,0,1.686
9101.wav,Ronald Reagan,bona-fide,0,3.4480625
9102.wav,Donald Trump,bona-fide,0,1.461
9103.wav,Bill Clinton,bona-fide,0,8.2380625
9104.wav,Barack Obama,bona-fide,0,4.56
9105.wav,Christopher Hitchens,spoof,1,5.9960625
9106.wav,Barack Obama,bona-fide,0,4.52
9107.wav,Tucker Carlson,bona-fide,0,3.9390625
9108.wav,Ayn Rand,spoof,1,3.843
9109.wav,Donald Trump,bona-fide,0,4.1180625
9110.wav,Barack Obama,bona-fide,0,6.99
9111.wav,Bernie Sanders,spoof,1,16.7130625
9112.wav,Milton Friedman,spoof,1,3.935
9113.wav,Bill Clinton,bona-fide,0,2.784
9114.wav,Donald Trump,bona-fide,0,1.645
9115.wav,Ronald Reagan,bona-fide,0,4.7340625
9116.wav,Bill Clinton,bona-fide,0,2.923
9117.wav,Orson Welles,bona-fide,0,3.4160625
9118.wav,Martin Luther King,bona-fide,0,1.864
9119.wav,Ayn Rand,spoof,1,2.7190625
9120.wav,Barack Obama,bona-fide,0,2.6450625
9121.wav,Ronald Reagan,spoof,1,7.626
9122.wav,Donald Trump,bona-fide,0,2.754
9123.wav,Winston Churchill,bona-fide,0,1.601
9124.wav,George W. Bush,spoof,1,3.68
9125.wav,Donald Trump,bona-fide,0,13.622
9126.wav,Dwight Eisenhower,bona-fide,0,3.12
9127.wav,Donald Trump,bona-fide,0,1.603
9128.wav,Ayn Rand,bona-fide,0,3.9430625
9129.wav,Bill Clinton,spoof,1,1.6150625
9130.wav,Alan Watts,spoof,1,1.727
9131.wav,William F. Buckley,spoof,1,3.1370625
9132.wav,Barack Obama,bona-fide,0,7.141
9133.wav,Barack Obama,bona-fide,0,0.801
9134.wav,Alec Guinness,spoof,1,5.6270625
9135.wav,Ayn Rand,bona-fide,0,1.684
9136.wav,Arnold Schwarzenegger,bona-fide,0,7.662
9137.wav,Donald Trump,bona-fide,0,3.9530625
9138.wav,Milton Friedman,bona-fide,0,2.945
9139.wav,Ayn Rand,bona-fide,0,3.2310625
9140.wav,Alec Guinness,bona-fide,0,1.844
9141.wav,Winston Churchill,bona-fide,0,5.2860625
9142.wav,Ayn Rand,spoof,1,1.8110625
9143.wav,Barack Obama,bona-fide,0,1.7950625
9144.wav,Winston Churchill,bona-fide,0,1.765
9145.wav,Barack Obama,bona-fide,0,3.2700625
9146.wav,Bernie Sanders,bona-fide,0,6.881
9147.wav,Bill Clinton,spoof,1,2.125
9148.wav,Donald Trump,bona-fide,0,5.4850625
9149.wav,Alan Watts,spoof,1,1.083
9150.wav,Ayn Rand,spoof,1,6.4770625
9151.wav,Barack Obama,spoof,1,4.6590625
9152.wav,Barack Obama,bona-fide,0,11.1390625
9153.wav,Milton Friedman,spoof,1,2.783
9154.wav,Bob Ross,spoof,1,7.524
9155.wav,Donald Trump,bona-fide,0,1.821
9156.wav,Mark Zuckerberg,bona-fide,0,2.9540625
9157.wav,Scarlett Johansson,bona-fide,0,1.469
9158.wav,The Notorious B.I.G.,spoof,1,5.4160625
9159.wav,Bernie Sanders,spoof,1,7.8060625
9160.wav,Alec Guinness,spoof,1,3.8170625
9161.wav,Ayn Rand,bona-fide,0,5.1960625
9162.wav,George Carlin,spoof,1,3.647
9163.wav,Ayn Rand,spoof,1,8.552
9164.wav,Bernie Sanders,spoof,1,3.114
9165.wav,Alec Guinness,bona-fide,0,3.303
9166.wav,Bernie Sanders,spoof,1,4.7340625
9167.wav,Barack Obama,bona-fide,0,2.395
9168.wav,Bill Clinton,spoof,1,9.6950625
9169.wav,Barack Obama,bona-fide,0,1.5750625
9170.wav,Bernie Sanders,spoof,1,1.732
9171.wav,Ronald Reagan,spoof,1,5.62
9172.wav,Ronald Reagan,spoof,1,2.144
9173.wav,The Notorious B.I.G.,spoof,1,1.2770625
9174.wav,Nelson Mandela,spoof,1,2.5350625
9175.wav,Bill Clinton,bona-fide,0,1.4150625
9176.wav,Bernie Sanders,bona-fide,0,2.8960625
9177.wav,Ayn Rand,spoof,1,5.0540625
9178.wav,Queen Elizabeth II,spoof,1,7.7330625
9179.wav,Mark Zuckerberg,bona-fide,0,2.466
9180.wav,George W. Bush,spoof,1,2.125
9181.wav,Alec Guinness,spoof,1,2.2070625
9182.wav,Ayn Rand,bona-fide,0,1.262
9183.wav,Ronald Reagan,bona-fide,0,2.447
9184.wav,Alec Guinness,bona-fide,0,1.486
9185.wav,Donald Trump,bona-fide,0,4.031
9186.wav,Barack Obama,bona-fide,0,10.4510625
9187.wav,Ayn Rand,bona-fide,0,1.085
9188.wav,Mark Zuckerberg,bona-fide,0,3.9390625
9189.wav,Barack Obama,bona-fide,0,6.6570625
9190.wav,Alec Guinness,bona-fide,0,1.1910625
9191.wav,Alec Guinness,spoof,1,3.316
9192.wav,Bill Burr,bona-fide,0,10.416
9193.wav,Martin Luther King,bona-fide,0,1.7270625
9194.wav,Bob Ross,spoof,1,2.698
9195.wav,Bernie Sanders,bona-fide,0,2.7190625
9196.wav,Alec Guinness,bona-fide,0,1.405
9197.wav,Winston Churchill,spoof,1,10.08
9198.wav,Donald Trump,bona-fide,0,3.795
9199.wav,Donald Trump,bona-fide,0,2.8110625
9200.wav,Donald Trump,bona-fide,0,4.468
9201.wav,Bernie Sanders,bona-fide,0,2.749
9202.wav,Alec Guinness,bona-fide,0,1.073
9203.wav,Bernie Sanders,bona-fide,0,2.861
9204.wav,Ayn Rand,bona-fide,0,4.063
9205.wav,Christopher Hitchens,spoof,1,16.263
9206.wav,Barack Obama,bona-fide,0,2.7040625
9207.wav,Louis Farrakhan,spoof,1,19.623
9208.wav,Donald Trump,spoof,1,3.68
9209.wav,Winston Churchill,bona-fide,0,3.2090625
9210.wav,Alec Guinness,spoof,1,3.007
9211.wav,Bill Clinton,bona-fide,0,3.8150625
9212.wav,Bill Clinton,bona-fide,0,5.14
9213.wav,Mark Zuckerberg,spoof,1,4.1500625
9214.wav,Barack Obama,bona-fide,0,0.82
9215.wav,Alec Guinness,bona-fide,0,4.383
9216.wav,Ronald Reagan,bona-fide,0,1.5390625
9217.wav,Louis Farrakhan,bona-fide,0,3.347
9218.wav,Ayn Rand,spoof,1,4.7120625
9219.wav,Bill Clinton,spoof,1,3.2170625
9220.wav,Bernie Sanders,bona-fide,0,4.203
9221.wav,Martin Luther King,spoof,1,6.1360625
9222.wav,Nelson Mandela,spoof,1,4.2290625
9223.wav,FDR,bona-fide,0,2.56
9224.wav,Richard Nixon,bona-fide,0,6.681
9225.wav,Barack Obama,bona-fide,0,3.782
9226.wav,JFK,bona-fide,0,5.2720625
9227.wav,Ayn Rand,bona-fide,0,2.1960625
9228.wav,Ayn Rand,bona-fide,0,3.443
9229.wav,Ayn Rand,spoof,1,5.2330625
9230.wav,Queen Elizabeth II,spoof,1,2.6700625
9231.wav,Donald Trump,bona-fide,0,2.9960625
9232.wav,FDR,bona-fide,0,2.003
9233.wav,Ayn Rand,bona-fide,0,3.388
9234.wav,Alec Guinness,bona-fide,0,1.5350625
9235.wav,Barack Obama,bona-fide,0,4.906
9236.wav,Donald Trump,bona-fide,0,4.7570625
9237.wav,Bernie Sanders,spoof,1,5.215
9238.wav,Ronald Reagan,bona-fide,0,2.6750625
9239.wav,Dwight Eisenhower,bona-fide,0,2.045
9240.wav,Mark Zuckerberg,bona-fide,0,1.848
9241.wav,2Pac,spoof,1,3.231
9242.wav,Alec Guinness,spoof,1,3.921
9243.wav,Donald Trump,bona-fide,0,2.008
9244.wav,Barack Obama,bona-fide,0,3.0170625
9245.wav,Martin Luther King,bona-fide,0,3.205
9246.wav,Donald Trump,bona-fide,0,8.821
9247.wav,Malcolm X,bona-fide,0,4.7250625
9248.wav,Bill Clinton,bona-fide,0,1.361
9249.wav,Orson Welles,spoof,1,3.212
9250.wav,Milton Friedman,bona-fide,0,1.829
9251.wav,Donald Trump,bona-fide,0,1.8770625
9252.wav,Arnold Schwarzenegger,bona-fide,0,5.2500625
9253.wav,Malcolm X,spoof,1,1.964
9254.wav,Alexandria Ocasio-Cortez,spoof,1,8.8760625
9255.wav,Christopher Hitchens,bona-fide,0,7.4960625
9256.wav,Mark Zuckerberg,bona-fide,0,5.163
9257.wav,Alec Guinness,spoof,1,5.408
9258.wav,Mark Zuckerberg,spoof,1,4.02
9259.wav,Barack Obama,bona-fide,0,1.9300625
9260.wav,Boris Johnson,bona-fide,0,5.9940625
9261.wav,Bill Clinton,bona-fide,0,4.6840625
9262.wav,Louis Farrakhan,spoof,1,4.3250625
9263.wav,Barack Obama,bona-fide,0,3.3660625
9264.wav,Ayn Rand,spoof,1,2.08
9265.wav,Christopher Hitchens,bona-fide,0,1.763
9266.wav,Kanye West,bona-fide,0,3.5650625
9267.wav,Bernie Sanders,spoof,1,1.515
9268.wav,Kanye West,spoof,1,1.3900625
9269.wav,Winston Churchill,bona-fide,0,3.0170625
9270.wav,Milton Friedman,spoof,1,10.701
9271.wav,Bernie Sanders,bona-fide,0,7.907
9272.wav,Bernie Sanders,spoof,1,5.98
9273.wav,Kamala Harris,bona-fide,0,6.0550625
9274.wav,Winston Churchill,bona-fide,0,1.446
9275.wav,Barack Obama,bona-fide,0,2.803
9276.wav,Robert Kardashian,bona-fide,0,1.4990625
9277.wav,Martin Luther King,spoof,1,19.183
9278.wav,Mr. Rogers,spoof,1,4.1990625
9279.wav,Barack Obama,bona-fide,0,4.608
9280.wav,Alan Watts,spoof,1,8.312
9281.wav,Bob Ross,bona-fide,0,7.588
9282.wav,Winston Churchill,bona-fide,0,2.5560625
9283.wav,Martin Luther King,bona-fide,0,7.5050625
9284.wav,JFK,bona-fide,0,3.1960625
9285.wav,Christopher Hitchens,spoof,1,2.8360625
9286.wav,Boris Johnson,bona-fide,0,1.5530625
9287.wav,Mr. Rogers,bona-fide,0,3.021
9288.wav,Alec Guinness,spoof,1,4.0990625
9289.wav,Christopher Hitchens,bona-fide,0,1.4990625
9290.wav,The Notorious B.I.G.,spoof,1,9.1530625
9291.wav,Orson Welles,spoof,1,9.5170625
9292.wav,JFK,bona-fide,0,3.607
9293.wav,Barack Obama,bona-fide,0,2.8960625
9294.wav,Ayn Rand,bona-fide,0,7.0330625
9295.wav,Donald Trump,bona-fide,0,2.985
9296.wav,Barack Obama,bona-fide,0,4.0350625
9297.wav,Donald Trump,bona-fide,0,6.8140625
9298.wav,Alec Guinness,bona-fide,0,1.444
9299.wav,Ronald Reagan,spoof,1,1.662
9300.wav,Alec Guinness,bona-fide,0,4.497
9301.wav,Barack Obama,bona-fide,0,5.5380625
9302.wav,2Pac,bona-fide,0,16.7170625
9303.wav,Donald Trump,bona-fide,0,2.7170625
9304.wav,Alec Guinness,spoof,1,12.9340625
9305.wav,Bernie Sanders,spoof,1,6.438
9306.wav,Louis Farrakhan,spoof,1,10.395
9307.wav,Christopher Hitchens,bona-fide,0,4.054
9308.wav,Bill Clinton,bona-fide,0,2.321
9309.wav,Alec Guinness,spoof,1,6.046
9310.wav,Nelson Mandela,spoof,1,4.6070625
9311.wav,Ayn Rand,spoof,1,3.325
9312.wav,Alec Guinness,spoof,1,3.713
9313.wav,Alan Watts,bona-fide,0,6.523
9314.wav,Ronald Reagan,bona-fide,0,1.586
9315.wav,Mark Zuckerberg,spoof,1,6.593
9316.wav,Bernie Sanders,spoof,1,4.3520625
9317.wav,Bernie Sanders,bona-fide,0,3.0180625
9318.wav,The Notorious B.I.G.,spoof,1,0.762
9319.wav,Alec Guinness,bona-fide,0,1.3790625
9320.wav,Donald Trump,bona-fide,0,2.8670625
9321.wav,Christopher Hitchens,spoof,1,3.5770625
9322.wav,Barack Obama,bona-fide,0,4.3490625
9323.wav,Ayn Rand,bona-fide,0,3.4890625
9324.wav,Donald Trump,spoof,1,1.5960625
9325.wav,Ayn Rand,spoof,1,5.3130625
9326.wav,Richard Nixon,bona-fide,0,4.8670625
9327.wav,Alec Guinness,spoof,1,5.667
9328.wav,Ronald Reagan,spoof,1,2.728
9329.wav,Alec Guinness,spoof,1,10.8080625
9330.wav,Donald Trump,bona-fide,0,2.4080625
9331.wav,Dwight Eisenhower,bona-fide,0,1.521
9332.wav,George W. Bush,bona-fide,0,1.6
9333.wav,Bill Burr,bona-fide,0,2.0740625
9334.wav,Queen Elizabeth II,spoof,1,4.2540625
9335.wav,Adam Driver,bona-fide,0,5.8510625
9336.wav,Nick Offerman,bona-fide,0,1.861
9337.wav,Richard Nixon,bona-fide,0,3.371
9338.wav,Bernie Sanders,bona-fide,0,2.024
9339.wav,Alan Watts,spoof,1,3.216
9340.wav,Adam Driver,spoof,1,3.227
9341.wav,Kanye West,bona-fide,0,1.503
9342.wav,Donald Trump,bona-fide,0,21.5380625
9343.wav,Alec Guinness,spoof,1,4.495
9344.wav,Donald Trump,bona-fide,0,3.8730625
9345.wav,Alec Guinness,spoof,1,6.0980625
9346.wav,Barack Obama,bona-fide,0,2.247
9347.wav,Barack Obama,bona-fide,0,2.3580625
9348.wav,Alec Guinness,bona-fide,0,1.291
9349.wav,George Carlin,bona-fide,0,9.368
9350.wav,Donald Trump,bona-fide,0,2.5590625
9351.wav,Robert Kardashian,bona-fide,0,8.3170625
9352.wav,Christopher Hitchens,bona-fide,0,8.822
9353.wav,Alec Guinness,bona-fide,0,2.404
9354.wav,Ayn Rand,spoof,1,11.1550625
9355.wav,Alan Watts,spoof,1,3.9360625
9356.wav,Bernie Sanders,bona-fide,0,3.203
9357.wav,Ronald Reagan,spoof,1,3.98
9358.wav,JFK,spoof,1,20.408
9359.wav,Donald Trump,bona-fide,0,1.648
9360.wav,Donald Trump,bona-fide,0,4.2900625
9361.wav,Bernie Sanders,bona-fide,0,1.775
9362.wav,Alan Watts,bona-fide,0,2.906
9363.wav,Kamala Harris,spoof,1,1.1190625
9364.wav,Barack Obama,bona-fide,0,3.6060625
9365.wav,2Pac,spoof,1,2.5780625
9366.wav,Alec Guinness,spoof,1,6.24
9367.wav,Winston Churchill,bona-fide,0,2.405
9368.wav,Barack Obama,bona-fide,0,6.978
9369.wav,Winston Churchill,spoof,1,3.76
9370.wav,John Cleese,spoof,1,22.5990625
9371.wav,JFK,spoof,1,1.0370625
9372.wav,Harry Truman,bona-fide,0,7.8240625
9373.wav,Ayn Rand,spoof,1,6.2760625
9374.wav,Winston Churchill,bona-fide,0,2.265
9375.wav,Dwight Eisenhower,bona-fide,0,4.6750625
9376.wav,Alan Watts,bona-fide,0,0.7730625
9377.wav,The Notorious B.I.G.,spoof,1,0.9840625
9378.wav,Ayn Rand,bona-fide,0,3.9910625
9379.wav,Milton Friedman,bona-fide,0,2.3710625
9380.wav,Kanye West,spoof,1,2.642
9381.wav,Mark Zuckerberg,bona-fide,0,9.7110625
9382.wav,Bill Clinton,bona-fide,0,4.902
9383.wav,Donald Trump,bona-fide,0,4.024
9384.wav,Donald Trump,bona-fide,0,1.491
9385.wav,JFK,bona-fide,0,2.1080625
9386.wav,William F. Buckley,spoof,1,4.2060625
9387.wav,Ayn Rand,bona-fide,0,10.9500625
9388.wav,George Carlin,bona-fide,0,4.3900625
9389.wav,Alec Guinness,spoof,1,9.0980625
9390.wav,Bill Clinton,spoof,1,1.785
9391.wav,Donald Trump,bona-fide,0,4.963
9392.wav,Ayn Rand,bona-fide,0,3.388
9393.wav,Alec Guinness,spoof,1,6.584
9394.wav,Alec Guinness,bona-fide,0,2.84
9395.wav,Christopher Hitchens,spoof,1,8.082
9396.wav,Bill Clinton,bona-fide,0,1.9710625
9397.wav,Martin Luther King,bona-fide,0,4.402
9398.wav,Bernie Sanders,spoof,1,2.885
9399.wav,Gilbert Gottfried,spoof,1,7.8740625
9400.wav,Bernie Sanders,spoof,1,1.2310625
9401.wav,Arnold Schwarzenegger,bona-fide,0,2.884
9402.wav,Donald Trump,bona-fide,0,8.831
9403.wav,Donald Trump,bona-fide,0,5.0180625
9404.wav,Alec Guinness,bona-fide,0,2.5150625
9405.wav,Bernie Sanders,spoof,1,2.3060625
9406.wav,Donald Trump,bona-fide,0,2.12
9407.wav,George W. Bush,bona-fide,0,0.704
9408.wav,Christopher Hitchens,spoof,1,3.927
9409.wav,Alec Guinness,spoof,1,2.242
9410.wav,George Carlin,spoof,1,5.0120625
9411.wav,Queen Elizabeth II,spoof,1,2.2760625
9412.wav,Ayn Rand,bona-fide,0,4.6250625
9413.wav,Barack Obama,bona-fide,0,4.085
9414.wav,Donald Trump,bona-fide,0,4.744
